"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","b_lob","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_ball","b_called_strike","b_game","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","b_total_ball","b_total_strike","b_total_swinging_strike","xba","xslg","woba","xwoba","xobp","xiso","avg_swing_speed","fast_swing_rate","blasts_contact","blasts_swing","squared_up_contact","squared_up_swing","avg_swing_length","swords","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Carlson, Dylan","666185","2020","21","110","119","22","11","7","1","3","35","8",29.4,6.7,".200",".364",".252","0.616","0.164",".260","16","67","40","1","1","167","102","35","3","0","0","0","1","1","0","0","188","304","54",".246",".441",".264",".314",".294",".196",,,,,,,,,"87.4","9.3",40.8,"7",9.2,42.1,"99.275619474","93.8507925",31.2,41.1
"Taveras, Leody","665750","2020","21","119","134","27","16","6","1","4","43","14",32.1,10.4,".227",".395",".308","0.703","0.168",".319","6","29","47","0","8","173","99","33","0","0","0","1","0","5","2","1","184","341","64",".232",".375",".307",".305",".312",".143",,,,,,,,,"88.9","14.3",42.9,"5",6.5,41.6,"100.070743514","94.165448493",30.2,46.1
"O'Hearn, Ryan","656811","2020","26","113","132","22","14","6","0","2","37","18",28,13.6,".195",".301",".303","0.604","0.106",".267","18","59","34","0","0","211","98","42","5","0","2","0","1","0","0","0","227","332","62",".234",".389",".269",".320",".339",".155",,,,,,,,,"90.7","11.9",32.5,"5",6.5,44.2,"99.841446579","94.539789868",29.9,41.9
"Urías, Luis","649966","2020","23","109","120","26","21","4","1","0","32","10",26.7,8.3,".239",".294",".308","0.602","0.055",".338","11","45","32","2","2","170","106","41","4","1","0","0","0","2","0","0","181","304","37",".225",".292",".273",".270",".297",".067",,,,,,,,,"87.7","2.3",22.1,"1",1.3,27.3,"96.647690789","92.440918533",22.7,40.8
"Tucker, Cole","657061","2020","23","109","116","24","20","3","0","1","31","5",26.7,4.3,".220",".275",".252","0.527","0.055",".295","8","54","30","0","1","147","77","37","3","0","0","1","1","1","0","0","153","275","53",".192",".253",".233",".215",".226",".061",,,,,,,,,"83.1","13.3",25,"2",2.5,25,"95.024696923","91.559528846",30.3,46.3
"DeShields, Delino","592261","2020","27","107","120","27","22","3","2","0","29","9",24.2,7.5,".252",".318",".310","0.628","0.066",".346","7","44","34","2","3","155","80","37","0","0","0","4","0","3","0","0","163","285","51",".225",".303",".280",".267",".285",".077",,,,,,,,,"84.6","6.7",30.5,"1",1.2,19.5,"94.494197027","91.328620274",28.3,45.8
"Pham, Tommy","502054","2020","32","109","125","23","18","2","0","3","27","15",21.6,12,".211",".312",".312","0.624","0.101",".253","12","45","34","0","6","192","103","31","2","1","0","0","0","5","1","0","205","293","46",".257",".450",".284",".353",".354",".192",,,,,,,,,"92.8","2.4",22,"6",7.3,50,"102.55278225","96.2102395",27.2,38.3
"Mendick, Danny","664901","2020","26","107","114","26","18","4","1","3","25","6",21.9,5.3,".243",".383",".281","0.664","0.140",".287","6","44","41","1","0","152","107","33","3","0","0","0","1","0","0","0","163","305","43",".222",".311",".285",".257",".263",".090",,,,,,,,,"86.2","7.4",30.1,"2",2.4,31.3,"96.57916","92.289583415",25.3,42.3
"Maldonado, Martín","455117","2020","33","135","165","29","19","4","0","6","51","27",30.9,16.4,".215",".378",".350","0.728","0.163",".295","24","40","51","0","1","263","120","47","2","1","0","2","0","1","0","0","279","416","73",".202",".357",".326",".316",".339",".156",,,,,,,,,"86.1","19.1",38.4,"7",8.1,26.7,"96.166389286","92.158860482",29.1,42.6
"Renfroe, Hunter","592669","2020","28","122","139","19","6","5","0","8","37","14",26.6,10.1,".156",".393",".252","0.645","0.237",".141","22","53","48","0","2","206","113","42","3","2","0","0","1","2","0","0","220","350","64",".204",".438",".277",".318",".297",".233",,,,,,,,,"89.6","17.5",23.3,"9",10.5,39.5,"100.863480714","94.643645301",32.1,41.6
"Bote, David","623520","2020","27","125","145","25","14","3","1","7","40","17",27.6,11.7,".200",".408",".303","0.711","0.208",".228","29","58","51","0","2","223","123","45","6","2","0","0","1","2","0","0","242","357","58",".227",".412",".309",".325",".327",".185",,,,,,,,,"92.4","9.3",25.6,"9",10.5,52.3,"102.304634186","95.876344186",27.8,39.1
"Walsh, Jared","665120","2020","26","99","108","29","14","4","2","9","15","5",13.9,4.6,".293",".646",".324","0.970","0.353",".256","26","46","64","0","0","127","56","32","0","1","0","0","3","0","0","0","140","253","36",".272",".531",".393",".355",".310",".259",,,,,,,,,"88.1","13.1",29.9,"11",12.6,39.1,"100.544268864","94.364438046",22.8,50.1
"Pederson, Joc","592626","2020","28","121","138","23","12","4","0","7","34","11",24.6,8,".190",".397",".285","0.682","0.207",".200","16","47","48","0","1","185","88","43","5","5","0","0","0","1","0","0","203","347","68",".237",".450",".297",".339",".327",".213",,,,,,,,,"93","12.5",26.4,"9",10.3,44.8,"102.21910881","95.755030119",30.9,47.1
"Stallings, Jacob","607732","2020","30","125","143","31","21","7","0","3","40","15",28,10.5,".248",".376",".326","0.702","0.128",".337","18","48","47","0","0","235","124","42","2","0","0","2","1","0","0","0","254","364","53",".205",".323",".309",".277",".292",".118",,,,,,,,,"88.6","12.4",33,"4",4.5,37.5,"99.072105581","93.692784",26.3,38.8
"Chapman, Matt","656305","2020","27","142","152","33","12","9","2","10","54","8",35.5,5.3,".232",".535",".276","0.811","0.303",".291","25","68","76","0","0","218","122","37","2","1","0","0","1","0","0","0","238","415","94",".245",".542",".335",".350",".290",".298",,,,,,,,,"93.6","24.1",40.4,"16",18,51.7,"103.811896591","96.625373793",36.2,44.9
"Giménez, Andrés","665926","2020","21","118","132","31","23","3","2","3","28","7",21.2,5.3,".263",".398",".333","0.731","0.135",".318","12","59","47","1","8","153","73","49","0","6","0","0","1","8","0","0","177","324","56",".245",".358",".321",".303",".318",".113",,,,,,,,,"86.8","13.5",30.8,"3",3.3,26.4,"96.842035556","92.472320112",25.5,50
"Bryant, Kris","592178","2020","28","131","147","27","17","5","1","4","40","12",27.2,8.2,".206",".351",".293","0.644","0.145",".264","11","52","46","0","0","208","97","34","1","4","0","0","0","0","0","0","218","382","74",".202",".348",".285",".284",".289",".146",,,,,,,,,"86.1","20.7",34.1,"5",5.5,31.9,"97.598074348","92.857641209",29.5,47.5
"Carpenter, Matt","572761","2020","34","140","169","26","16","6","0","4","48","23",28.4,13.6,".186",".314",".325","0.639","0.128",".250","24","74","44","0","0","266","141","50","1","6","1","0","0","0","0","0","305","431","84",".209",".400",".293",".330",".345",".191",,,,,,,,,"88.1","17.1",44.6,"9",9.8,36.3,"97.452524565","92.894545055",33.1,39.4
"Goodrum, Niko","592348","2020","28","158","179","29","16","7","1","5","69","18",38.5,10.1,".184",".335",".263","0.598","0.151",".276","20","74","53","1","7","270","138","43","4","0","0","0","3","6","1","0","292","483","120",".183",".336",".262",".265",".263",".152",,,,,,,,,"88.8","16",34.8,"9",9.8,40.2,"98.879519348","93.764511522",38.6,44.5
"Sánchez, Gary","596142","2020","27","156","178","23","9","4","0","10","64","18",36,10.1,".147",".365",".253","0.618","0.218",".159","24","97","57","0","0","266","147","49","6","4","0","0","0","0","0","0","289","485","98",".193",".430",".271",".314",".293",".237",,,,,,,,,"91.8","19.2",29.3,"16",17.4,50,"103.997915652","96.672059451",34,43.7
"Panik, Joe","605412","2020","29","120","141","27","20","6","0","1","27","20",19.1,14.2,".225",".300",".340","0.640","0.075",".283","7","44","36","0","0","216","97","41","4","1","0","0","0","0","0","0","227","308","34",".246",".348",".296",".322",".359",".102",,,,,,,,,"87.5","9.3",34.4,"1",1.1,33.3,"97.013986522","92.587408022",18.5,39.4
"Kelly, Carson","608348","2020","25","122","129","27","17","5","0","5","29","6",22.5,4.7,".221",".385",".264","0.649","0.164",".250","19","47","47","0","0","150","108","39","4","1","0","0","0","0","0","0","167","339","50",".222",".355",".279",".270",".264",".133",,,,,,,,,"86.3","16.7",32.3,"4",4.3,34.4,"97.318534468","92.772528817",26.8,45.7
"Peraza, José","606299","2020","26","111","120","25","15","8","1","1","18","5",15,4.2,".225",".342",".275","0.617","0.117",".258","8","47","38","1","1","116","60","34","3","3","0","0","1","1","0","0","124","288","40",".241",".360",".270",".291",".292",".120",,,,,,,,,"85.4","20",37.2,"4",4.3,27.7,"96.174715745","92.137772043",21.5,55.3
"Inciarte, Ender","542255","2020","29","116","131","22","18","2","1","1","25","12",19.1,9.2,".190",".250",".262","0.512","0.060",".228","10","58","29","1","4","185","90","46","0","0","0","1","2","3","1","0","189","349","49",".211",".261",".233",".253",".283",".051",,,,,,,,,"78.2","8.4",29.8,"1",1.1,6.4,"89.363368511","89.425554409",24.3,48.1
"Suzuki, Kurt","435559","2020","36","111","129","30","20","8","0","2","19","11",14.7,8.5,".270",".396",".349","0.745","0.126",".301","17","55","44","0","1","146","76","33","4","4","0","0","3","1","0","0","172","312","38",".243",".348",".326",".308",".330",".105",,,,,,,,,"83.9","18",31.6,"3",3.2,24.2,"94.62029625","91.372653368",16.9,48.8
"Naquin, Tyler","571980","2020","29","133","141","29","16","8","1","4","40","5",28.4,3.5,".218",".383",".248","0.631","0.165",".275","20","57","51","1","0","164","52","40","3","1","0","0","2","0","0","0","172","351","75",".265",".473",".268",".326",".294",".207",,,,,,,,,"91.7","13",34.7,"9",9.5,51.6,"101.847519574","95.826063511",31.1,57.2
"Gardner, Brett","458731","2020","36","130","158","29","18","5","1","5","35","26",22.2,16.5,".223",".392",".354","0.746","0.169",".264","15","59","51","3","3","261","135","49","0","1","0","0","1","2","1","0","274","379","55",".226",".370",".332",".327",".357",".144",,,,,,,,,"89.2","15",35.4,"5",5.2,36.5,"98.883051489","93.849728602",24.6,37.4
"Sanó, Miguel","593934","2020","27","186","205","38","13","12","0","13","90","18",43.9,8.8,".204",".478",".278","0.756","0.274",".301","25","84","89","0","0","306","133","53","3","1","1","0","0","0","0","0","325","544","158",".215",".483",".317",".326",".288",".267",,,,,,,,,"95.2","20.2",31.3,"22",22.9,57.3,"107.128241875","98.788112737",42.6,47.3
"Madrigal, Nick","663611","2020","23","103","109","35","32","3","0","0","7","4",6.4,3.7,".340",".369",".376","0.745","0.029",".365","11","40","38","1","2","132","92","29","5","2","0","0","0","2","0","0","145","279","13",".302",".355",".332",".314",".341",".052",,,,,,,,,"83.7","4.3",30.2,"0",0,19.8,"93.591081458","90.905984316",10.7,44.1
"Bichette, Bo","666182","2020","22","123","128","37","22","9","1","5","27","5",21.1,3.9,".301",".512",".328","0.840","0.211",".352","23","46","63","1","4","127","67","29","2","0","1","0","0","4","0","0","136","336","45",".292",".532",".353",".359",".320",".240",,,,,,,,,"89.2","12",37.5,"12",12.5,40.6,"100.594997083","94.549566146",21.6,57
"Buxton, Byron","621439","2020","26","130","135","33","17","3","0","13","36","2",26.7,1.5,".254",".577",".267","0.844","0.323",".241","27","60","75","1","2","95","51","39","2","1","0","0","2","2","0","0","108","335","68",".249",".548",".345",".335",".262",".299",,,,,,,,,"91.2","23.6",25,"13",13.5,47.9,"102.57896","95.683329158",28.9,64.1
"Miller, Brad","543543","2020","30","142","171","33","17","8","1","7","46","25",26.9,14.6,".232",".451",".357","0.808","0.219",".289","25","74","64","0","1","273","131","48","2","3","1","0","1","1","0","0","294","411","81",".252",".481",".349",".377",".377",".229",,,,,,,,,"89.8","11.2",33,"13",13.4,43.3,"100.674943878","94.479301237",35.7,39.7
"O'Neill, Tyler","641933","2020","25","139","157","24","12","5","0","7","43","15",27.4,9.6,".173",".360",".261","0.621","0.187",".189","19","75","50","1","3","211","104","50","3","2","0","0","1","3","0","0","235","387","89",".190",".374",".271",".286",".277",".184",,,,,,,,,"88","15.1",23.7,"8",8.2,39.2,"99.253915208","93.793193021",33.9,45.5
"Hays, Austin","669720","2020","24","122","134","34","28","2","0","4","25","8",18.7,6,".279",".393",".328","0.721","0.114",".316","9","45","48","3","2","173","95","33","1","2","0","0","2","2","0","0","186","351","41",".245",".355",".315",".292",".300",".110",,,,,,,,,"87","11",27.3,"4",4,31.3,"97.344696531","92.74403",19.9,47.7
"White, Evan","657108","2020","24","182","202","32","17","7","0","8","84","18",41.6,8.9,".176",".346",".252","0.598","0.170",".264","26","87","63","2","1","278","167","54","3","1","0","0","1","1","0","0","298","530","120",".190",".387",".261",".292",".269",".197",,,,,,,,,"91.7","13.7",27.3,"14",14.1,52.5,"102.396977755","95.801080408",38,43.8
"Arraez, Luis","650333","2020","23","112","121","36","27","9","0","0","11","8",9.1,6.6,".321",".402",".364","0.766","0.081",".353","13","27","45","0","0","184","92","32","2","0","0","0","1","0","0","0","192","320","17",".310",".453",".335",".357",".358",".143",,,,,,,,,"87.5","12.1",43.1,"4",3.9,30.4,"96.318132549","92.327184118",10.1,44.5
"Simmons, Andrelton","592743","2020","30","118","127","35","28","7","0","0","16","8",12.6,6.3,".297",".356",".346","0.702","0.059",".343","10","50","42","0","2","139","82","30","5","1","0","0","0","1","1","0","154","292","25",".238",".281",".313",".262",".292",".043",,,,,,,,,"86.5","6",27.5,"0",0,31.4,"96.378568235","92.209658725",16.2,47.1
"Braun, Ryan","460075","2020","36","129","141","30","14","7","1","8","27","7",19.1,5,".233",".488",".281","0.769","0.255",".232","26","55","63","0","1","147","74","39","6","2","0","0","1","1","0","0","162","334","62",".274",".477",".322",".342",".320",".204",,,,,,,,,"89.8","15.3",35.9,"12",11.7,40.8,"100.284152353","94.491149604",28.8,52.4
"Murphy, Daniel","502517","2020","35","123","132","29","23","3","0","3","21","7",15.9,5.3,".236",".333",".275","0.608","0.097",".260","16","47","41","0","0","140","76","40","3","0","2","0","1","0","0","0","151","336","28",".238",".345",".259",".267",".278",".106",,,,,,,,,"85.1","15.5",35.9,"5",4.9,25.2,"95.442756923","91.766669709",14.2,53.4
"Ohtani, Shohei","660271","2020","25","153","175","29","16","6","0","7","50","22",28.6,12.6,".190",".366",".291","0.657","0.176",".229","24","99","56","1","7","259","128","44","3","0","0","0","0","7","0","0","280","459","94",".234",".423",".290",".331",".330",".189",,,,,,,,,"89.1","9.2",32,"11",10.7,42.7,"100.110699423","94.137870388",32.3,44.8
"Winker, Jesse","608385","2020","26","149","183","38","19","7","0","12","46","28",25.1,15.3,".255",".544",".388","0.932","0.289",".283","23","52","81","0","1","306","132","54","3","5","0","0","1","1","0","0","336","447","77",".265",".524",".396",".397",".397",".260",,,,,,,,,"92.1","10.5",37.5,"14",13.5,49,"101.587811731","95.660791165",28.9,40.2
"France, Ty","664034","2020","25","141","155","43","29","9","1","4","37","11",23.9,7.1,".305",".468",".368","0.836","0.163",".390","23","57","66","0","0","200","104","43","3","3","0","0","0","0","0","0","227","387","62",".285",".484",".362",".360",".350",".199",,,,,,,,,"85.7","14.8",44.2,"9",8.7,29.8,"97.071596731","92.601347864",25.1,46.1
"Moreland, Mitch","519048","2020","34","136","152","36","17","9","0","10","32","15",21.1,9.9,".265",".551",".342","0.893","0.286",".277","29","57","75","0","0","210","79","42","0","1","2","0","0","0","0","0","227","347","77",".236",".476",".372",".335",".316",".240",,,,,,,,,"88.2","12.5",31.7,"15",14.4,40.4,"99.371440577","93.901631942",31.3,46.7
"García, Luis","671277","2020","20","134","139","37","29","6","0","2","29","5",20.9,3.6,".276",".366",".302","0.668","0.090",".340","16","69","49","1","1","167","71","40","3","0","0","0","0","1","0","0","182","323","65",".267",".377",".291",".296",".293",".110",,,,,,,,,"83.5","-3.6",27.6,"5",4.8,29.5,"96.456298269","92.399095481",29,49.9
"Upton, Justin","457708","2020","32","147","166","30","16","5","0","9","43","11",25.9,6.6,".204",".422",".289","0.711","0.218",".219","22","69","62","2","0","233","124","42","6","7","0","0","1","0","0","0","260","422","78",".228",".430",".307",".329",".316",".202",,,,,,,,,"91.7","18.6",25.7,"9",8.6,43.8,"101.522735094","95.215063714",29.9,43.7
"McMahon, Ryan","641857","2020","25","172","193","37","21","6","1","9","66","18",34.2,9.3,".215",".419",".295","0.714","0.204",".286","26","74","72","1","0","290","134","52","4","2","0","0","1","0","0","0","309","532","115",".203",".389",".308",".296",".286",".186",,,,,,,,,"90.1","9.2",27.1,"12",11.2,43,"101.166563962","94.858618952",31.7,47.3
"Torres, Gleyber","650402","2020","23","136","160","33","22","8","0","3","28","22",17.5,13.8,".243",".368",".356","0.724","0.125",".286","16","69","50","0","1","264","101","42","5","2","0","0","0","1","0","0","288","383","70",".245",".384",".326",".335",".359",".139",,,,,,,,,"88.6","14.9",33.3,"4",3.7,38,"98.754019444","93.614987477",28,42
"Piscotty, Stephen","572039","2020","29","159","171","36","25","6","0","5","53","9",31,5.3,".226",".358",".271","0.629","0.132",".304","29","71","57","0","4","161","67","45","4","1","0","1","1","4","0","0","174","414","97",".237",".398",".273",".293",".281",".161",,,,,,,,,"88.1","13.5",34.3,"7",6.5,39.8,"99.177777778","93.835064299",33.7,59
"Valaika, Pat","642162","2020","27","141","150","39","27","4","0","8","34","8",22.7,5.3,".277",".475",".315","0.790","0.198",".313","16","66","67","2","0","193","78","52","3","0","0","1","0","0","0","0","206","364","70",".260",".456",".337",".323",".300",".196",,,,,,,,,"88.7","18.2",38.9,"9",8.3,34.3,"98.160594906","93.284483333",29.4,50.2
"Hernández, Enrique","571771","2020","28","139","148","32","18","8","1","5","31","6",20.9,4.1,".230",".410",".270","0.680","0.180",".260","20","65","57","1","0","180","87","48","5","2","0","0","1","0","0","0","191","365","56",".224",".383",".290",".290",".269",".158",,,,,,,,,"88.5","16.2",26.6,"8",7.3,43.1,"99.651990545","93.954831376",24.5,50
"Dozier, Hunter","641531","2020","28","158","186","36","24","4","2","6","48","27",25.8,14.5,".228",".392",".344","0.736","0.164",".288","12","78","62","0","4","271","123","44","3","1","0","0","0","4","0","0","298","427","88",".235",".385",".326",".331",".351",".150",,,,,,,,,"86.4","17",26.4,"9",8.2,30.9,"98.298979455","93.253164404",30.9,41.9
"Hampson, Garrett","641658","2020","25","167","184","39","27","4","3","5","60","13",32.6,7.1,".234",".383",".287","0.670","0.149",".330","11","61","64","1","6","277","153","53","1","0","0","3","1","4","2","0","285","487","84",".230",".391",".290",".297",".287",".161",,,,,,,,,"86.3","14.4",39.6,"9",8.1,23.4,"96.405365208","92.207041563",29,43.3
"Adames, Willy","642715","2020","24","185","205","48","24","15","1","8","74","20",36.1,9.8,".259",".481",".332","0.813","0.222",".388","23","87","89","1","2","294","131","54","4","0","0","0","0","2","0","0","313","513","138",".229",".394",".347",".307",".305",".165",,,,,,,,,"88.8","12.5",36.9,"11",9.9,40.5,"100.611447818","94.419791091",38.7,46.2
"Galvis, Freddy","520471","2020","30","141","159","31","19","5","0","7","30","13",18.9,8.2,".220",".404",".308","0.712","0.184",".231","16","46","57","1","1","224","99","47","5","5","0","0","0","1","0","0","240","378","62",".220",".360",".312",".301",".309",".140",,,,,,,,,"87","13.6",27,"5",4.5,27.9,"96.518537593","92.396665981",26.5,45.1
"Heyward, Jason","518792","2020","30","147","181","39","25","6","2","6","37","30",20.4,16.6,".265",".456",".392","0.848","0.191",".311","22","59","67","0","2","322","165","50","1","2","1","0","2","2","0","0","345","464","63",".287",".451",".368",".381",".413",".163",,,,,,,,,"87.6","11.3",42,"5",4.5,40.2,"99.349426786","93.800858304",23.7,37
"Shaw, Travis","543768","2020","30","163","180","39","23","10","0","6","50","16",27.8,8.9,".239",".411",".306","0.717","0.172",".306","17","73","67","0","0","242","104","50","4","0","0","0","1","0","0","0","272","437","85",".241",".436",".310",".323",".309",".195",,,,,,,,,"90.9","19.8",34.2,"9",7.9,44.7,"101.517883509","95.057627105",29.1,47
"Gallo, Joey","608336","2020","26","193","226","35","17","8","0","10","79","29",35,12.8,".181",".378",".301","0.679","0.197",".240","26","73","73","0","2","374","152","57","0","4","2","0","0","2","0","0","387","569","141",".189",".415",".297",".315",".308",".226",,,,,,,,,"91.2","26.8",28.9,"16",14,43.9,"102.04771537","95.481172685",37.4,43.6
"Frazier, Todd","453943","2020","34","157","172","37","23","9","1","4","42","11",24.4,6.4,".236",".382",".302","0.684","0.146",".297","12","63","60","1","1","253","132","45","1","4","0","0","0","1","0","0","271","444","68",".225",".370",".300",".294",".294",".145",,,,,,,,,"87.8","20.5",33,"6",5.2,31.3,"98.348281786","93.274160268",26.9,43.6
"Perez, Salvador","521692","2020","30","150","156","50","27","12","0","11","36","3",23.1,1.9,".333",".633",".353","0.986","0.300",".375","32","49","95","0","1","147","58","37","0","2","0","0","1","1","0","0","174","389","71",".319",".622",".410",".406",".342",".303",,,,,,,,,"91","14.2",41.7,"16",13.9,47,"101.097460351","95.13199885",26.9,58.8
"Hosmer, Eric","543333","2020","30","143","156","41","26","6","0","9","28","9",17.9,5.8,".287",".517",".333","0.850","0.230",".296","36","66","74","0","4","173","93","38","3","2","0","0","2","4","0","0","190","380","47",".284",".520",".359",".366",".334",".236",,,,,,,,,"90.8","8.7",33.3,"12",10.3,47,"102.042935","95.392185517",20.2,50.4
"Robles, Victor","645302","2020","23","168","189","37","28","5","1","3","53","9",28,4.8,".220",".315",".293","0.608","0.095",".298","15","77","53","1","4","247","108","52","0","9","0","1","2","2","2","0","268","488","95",".205",".280",".273",".262",".284",".075",,,,,,,,,"82.2","19",37.3,"2",1.7,22.9,"94.70035","91.585986903",27.9,50.3
"Margot, Manuel","622534","2020","25","145","159","39","29","9","0","1","25","13",15.7,8.2,".269",".352",".327","0.679","0.083",".317","11","67","51","4","12","191","100","47","0","0","0","0","1","11","1","0","206","377","56",".260",".381",".301",".309",".319",".121",,,,,,,,,"89.4","7.5",32.2,"5",4.1,33.9,"98.87174386","93.556567982",23.5,47.5
"Akiyama, Shogo","673451","2020","32","155","183","38","31","6","1","0","34","25",18.6,13.7,".245",".297",".357","0.654","0.052",".314","9","46","46","3","7","287","162","54","1","2","0","0","0","7","0","0","309","512","57",".244",".326",".304",".315",".357",".081",,,,,,,,,"85.1","2.9",34.7,"1",0.8,26.4,"94.947517833","91.486567417",19.1,42.6
"Yelich, Christian","592885","2020","28","200","247","41","21","7","1","12","76","46",30.8,18.6,".205",".430",".356","0.786","0.225",".259","22","90","86","2","4","471","218","58","4","1","2","0","0","4","0","0","501","599","117",".250",".473",".343",".378",".394",".223",,,,,,,,,"94","7.1",32.3,"15",12.1,55.6,"103.843596557","97.02065123",33.6,34.6
"Dubón, Mauricio","643289","2020","25","157","177","43","34","4","1","4","36","15",20.3,8.5,".274",".389",".337","0.726","0.115",".328","19","73","61","3","2","197","88","54","4","1","0","1","2","2","0","0","220","460","82",".256",".402",".318",".319",".324",".146",,,,,,,,,"86.2","16.7",40.3,"5",4,30.6,"96.64635377","92.323176885",23.9,54.7
"Turner, Justin","457759","2020","35","150","175","46","32","9","1","4","26","18",14.9,10.3,".307",".460",".400","0.860","0.153",".347","23","54","69","0","1","238","119","42","2","6","0","0","1","1","0","0","270","411","53",".298",".551",".376",".403",".394",".253",,,,,,,,,"90.3","17.5",40.8,"14",11.2,44,"99.373362258","94.028252339",20.5,42.9
"Schwarber, Kyle","656941","2020","27","191","224","36","19","6","0","11","66","30",29.5,13.4,".188",".393",".308","0.701","0.205",".219","24","95","75","0","1","364","158","59","3","3","1","0","0","1","0","0","387","568","100",".224",".441",".307",".340",".340",".218",,,,,,,,,"92.8","8.8",28.8,"14",11.2,47.2,"103.130327705","96.271187438",28,42.9
"Bohm, Alec","664761","2020","23","160","180","54","39","11","0","4","36","16",20,8.9,".338",".481",".400","0.881","0.143",".410","23","58","77","1","1","215","104","44","4","2","0","0","2","1","0","0","243","418","74",".285",".467",".381",".357",".354",".181",,,,,,,,,"90.2","4.8",34.9,"13",10.3,46.8,"101.4943","95.013107143",25.2,47.5
"Iglesias, Jose","578428","2020","30","142","150","53","33","17","0","3","17","3",11.3,2,".373",".556",".400","0.956","0.183",".407","24","40","79","0","0","161","112","39","1","4","0","0","1","0","0","0","180","387","33",".359",".502",".407",".387",".388",".143",,,,,,,,,"86.2","7.6",43.7,"4",3.2,36.5,"99.091504762","93.67587496",14.5,48.5
"Gordon, Alex","460086","2020","36","163","184","34","26","4","0","4","37","18",20.1,9.8,".209",".307",".299","0.606","0.098",".246","11","72","50","0","0","257","97","50","0","3","0","0","0","0","0","0","276","431","69",".230",".352",".275",".301",".318",".122",,,,,,,,,"82.8","11.6",34.1,"4",3.2,25.4,"96.317651311","92.159319426",23.1,47.2
"Moran, Colin","592567","2020","27","178","200","44","24","10","0","10","52","19",26,9.5,".247",".472",".325","0.797","0.225",".291","23","84","84","0","0","272","119","52","9","2","0","0","1","0","0","0","286","523","94",".254",".479",".340",".350",".332",".225",,,,,,,,,"91.9","8.3",32.3,"17",13.4,47.2,"102.613770159","95.95598352",28,49.9
"Cruz Jr., Nelson","443558","2020","39","185","214","56","34","6","0","16","58","25",27.1,11.7,".303",".595",".397","0.992","0.292",".360","33","80","110","0","0","295","121","53","8","4","5","0","0","0","0","0","322","524","122",".269",".545",".411",".383",".369",".276",,,,,,,,,"91.6","9.4",39.4,"19",15,47.2,"102.723679524","95.93307824",34.2,47.6
"Reynolds, Bryan","668804","2020","25","185","208","35","20","6","2","7","57","21",27.4,10.1,".189",".357",".275","0.632","0.168",".231","19","76","66","1","1","309","129","55","2","1","0","0","0","1","0","0","330","533","92",".228",".403",".278",".314",".310",".175",,,,,,,,,"87.5","10.2",35.2,"13",10.2,38.3,"99.182354844","93.601750078",27.7,46.8
"Grossman, Robbie","543257","2020","30","166","192","40","18","12","2","8","38","21",19.8,10.9,".241",".482",".344","0.826","0.241",".267","23","69","80","1","8","264","141","51","1","5","2","0","0","7","1","0","284","467","48",".240",".399",".351",".328",".344",".159",,,,,,,,,"89","15.2",33.6,"7",5.5,37.5,"98.280297813","93.396949921",18.4,43.4
"Bregman, Alex","608324","2020","26","153","180","37","18","12","1","6","26","24",14.4,13.3,".242",".451",".350","0.801","0.209",".254","22","63","69","0","0","285","165","42","2","2","1","0","1","0","0","0","305","431","33",".249",".389",".345",".332",".358",".140",,,,,,,,,"88.9","17.3",35.9,"5",3.9,33.6,"97.415178281","92.891529134",14.7,36.1
"Pujols, Albert","405395","2020","40","152","163","34","20","8","0","6","25","9",15.3,5.5,".224",".395",".270","0.665","0.171",".230","25","72","60","0","0","193","106","39","4","1","1","0","1","0","0","0","210","412","58",".248",".401",".282",".299",".293",".154",,,,,,,,,"88.6","16.4",30.5,"7",5.5,34.4,"98.349771111","93.28479528",22.2,49.2
"Urshela, Gio","570482","2020","28","151","174","45","28","11","0","6","25","18",14.4,10.3,".298",".490",".368","0.858","0.192",".315","30","68","74","0","1","218","96","43","6","1","0","0","4","1","0","0","232","401","50",".314",".491",".365",".379",".385",".178",,,,,,,,,"91.4","12.3",38.5,"9",6.9,40.8,"100.173467538","94.611012713",20.3,48.2
"Lopez, Nicky","670032","2020","25","169","192","34","25","8","0","1","41","18",21.4,9.4,".201",".266",".286","0.552","0.065",".260","13","71","45","5","0","253","143","56","1","2","0","3","0","0","0","0","272","477","59",".238",".308",".254",".287",".319",".070",,,,,,,,,"84.9","1.4",30.5,"2",1.5,26.7,"95.483714921","91.77179232",21,44.6
"Hicks, Aaron","543305","2020","30","169","211","38","20","10","2","6","38","41",18,19.4,".225",".414",".379","0.793","0.189",".256","21","61","70","1","4","378","146","54","4","1","1","0","0","4","0","0","410","508","95",".256",".435",".351",".374",".405",".179",,,,,,,,,"88.2","11.1",29.8,"9",6.9,38.2,"99.738009846","93.99654093",27.9,39.4
